ConstructorID,DriverID,AveragePoints,StartingPosition,PositionAfterFirstLap,FinalPosition
3,35,21.36363636,3,21,11
3,35,21.36363636,10,7,8
3,35,21.36363636,2,1,3
3,35,21.36363636,2,2,2
3,35,21.36363636,6,4,2
3,35,21.36363636,2,1,1
3,35,21.36363636,6,6,3
3,35,21.36363636,3,2,1
3,35,21.36363636,1,1,2
3,35,21.36363636,2,4,7
3,35,21.36363636,1,6,16
4,35,21.36363636,11,11,20
4,35,21.36363636,10,9,7
4,35,21.36363636,19,11,6
4,35,21.36363636,12,11,12
4,35,21.36363636,9,8,8
4,35,21.36363636,22,21,12
4,35,21.36363636,14,14,14
4,35,21.36363636,10,10,8
4,35,21.36363636,11,9,16
4,35,21.36363636,16,14,11
4,35,21.36363636,13,18,15
4,35,21.36363636,4,9,13
4,35,21.36363636,16,15,17
4,35,21.36363636,15,14,11
4,35,21.36363636,11,8,4
4,35,21.36363636,12,11,14
4,35,21.36363636,9,10,11
4,35,21.36363636,15,12,13
4,35,21.36363636,8,13,9
4,35,21.36363636,10,10,8
4,35,21.36363636,10,10,14
4,35,21.36363636,14,15,15
4,35,21.36363636,15,12,16
4,35,21.36363636,12,10,11
4,35,21.36363636,14,16,6
4,35,21.36363636,20,17,12
4,35,21.36363636,8,9,12
4,35,21.36363636,16,15,10
4,35,21.36363636,12,11,11
4,35,21.36363636,9,8,10
4,35,21.36363636,13,16,10
4,35,21.36363636,6,7,9
4,35,21.36363636,12,20,20
4,35,21.36363636,13,13,6
4,35,21.36363636,7,13,20
4,35,21.36363636,11,7,17
4,35,21.36363636,11,13,14
4,35,21.36363636,14,11,19
4,35,21.36363636,17,19,17
4,35,21.36363636,12,12,9
4,35,21.36363636,9,11,10
4,35,21.36363636,13,15,9
4,35,21.36363636,16,10,20
4,35,21.36363636,10,8,6
4,35,21.36363636,13,10,10
4,35,21.36363636,13,15,8
4,35,21.36363636,15,13,10
4,35,21.36363636,10,11,7
4,35,21.36363636,15,15,7
4,35,21.36363636,14,22,18
4,35,21.36363636,9,11,22
4,35,21.36363636,19,20,12
4,35,21.36363636,9,9,4
4,35,21.36363636,13,13,16
4,35,21.36363636,11,14,16
4,35,21.36363636,13,12,20
4,35,21.36363636,12,14,8
4,35,21.36363636,9,10,9
4,35,21.36363636,9,14,15
4,35,21.36363636,8,8,19
4,35,21.36363636,7,7,16
4,35,21.36363636,12,8,7
4,35,21.36363636,11,10,17
4,35,21.36363636,7,7,3
4,35,21.36363636,9,8,4
4,35,21.36363636,9,15,14
4,35,21.36363636,11,12,9
4,35,21.36363636,10,8,21
4,35,21.36363636,12,10,8
4,35,21.36363636,12,10,3
4,35,21.36363636,10,11,9
4,35,21.36363636,6,9,8
4,35,21.36363636,15,11,6
4,35,21.36363636,14,13,10
4,35,21.36363636,8,7,4
4,35,21.36363636,10,10,17
4,35,21.36363636,9,5,5
4,35,21.36363636,10,6,16
4,35,21.36363636,6,6,19
4,35,21.36363636,9,5,15
4,35,21.36363636,17,15,7
4,35,21.36363636,6,3,15
4,35,21.36363636,7,5,4
4,35,21.36363636,9,8,8
4,35,21.36363636,16,21,12
4,35,21.36363636,7,7,7
4,35,21.36363636,4,3,14
4,35,21.36363636,9,9,6
4,35,21.36363636,6,6,5
4,35,21.36363636,11,7,19
4,35,21.36363636,21,20,11
4,35,21.36363636,14,21,21
4,35,21.36363636,8,9,17
4,35,21.36363636,6,3,14
4,35,21.36363636,16,11,14
4,35,21.36363636,12,13,15
4,35,21.36363636,9,11,19
4,35,21.36363636,12,21,21
4,35,21.36363636,9,13,18
4,35,21.36363636,11,14,15
4,35,21.36363636,11,10,8
4,35,21.36363636,8,8,10
4,35,21.36363636,10,9,12
4,35,21.36363636,11,11,9
4,35,21.36363636,4,4,5
4,35,21.36363636,10,7,7
4,35,21.36363636,7,6,17
4,35,21.36363636,6,4,4
4,35,21.36363636,10,8,6
4,35,21.36363636,13,14,5
4,35,21.36363636,6,4,10
4,35,21.36363636,5,5,4
4,35,21.36363636,3,5,7
4,35,21.36363636,3,4,3
4,35,21.36363636,6,6,3
4,35,21.36363636,6,5,13
4,35,21.36363636,2,5,15
4,35,21.36363636,9,9,8
4,35,21.36363636,6,5,6
4,35,21.36363636,1,19,19
4,35,21.36363636,1,1,1
4,35,21.36363636,1,1,1
4,35,21.36363636,1,1,13
4,35,21.36363636,3,9,15
4,35,21.36363636,1,1,1
4,35,21.36363636,2,2,19
4,35,21.36363636,4,4,4
4,35,21.36363636,1,1,1
4,35,21.36363636,9,6,14
4,35,21.36363636,2,5,1
4,35,21.36363636,1,1,5
4,35,21.36363636,4,5,5
4,35,21.36363636,2,3,1
4,35,21.36363636,1,1,14
4,35,21.36363636,1,1,2
4,35,21.36363636,3,2,17
4,35,21.36363636,3,9,2
4,35,21.36363636,2,1,1
4,35,21.36363636,3,21,11
4,35,21.36363636,10,7,8
4,35,21.36363636,2,1,3
4,35,21.36363636,2,2,2
4,35,21.36363636,6,4,2
4,35,21.36363636,2,1,1
4,35,21.36363636,6,6,3
4,35,21.36363636,3,2,1
4,35,21.36363636,1,1,2
4,35,21.36363636,2,4,7
4,35,21.36363636,1,6,16
15,35,21.36363636,11,11,20
15,35,21.36363636,10,9,7
15,35,21.36363636,19,11,6
15,35,21.36363636,12,11,12
15,35,21.36363636,9,8,8
15,35,21.36363636,22,21,12
15,35,21.36363636,14,14,14
15,35,21.36363636,10,10,8
15,35,21.36363636,11,9,16
15,35,21.36363636,16,14,11
15,35,21.36363636,13,18,15
15,35,21.36363636,4,9,13
15,35,21.36363636,16,15,17
15,35,21.36363636,15,14,11
15,35,21.36363636,11,8,4
15,35,21.36363636,12,11,14
15,35,21.36363636,9,10,11
15,35,21.36363636,15,12,13
15,35,21.36363636,8,13,9
15,35,21.36363636,10,10,8
15,35,21.36363636,10,10,14
15,35,21.36363636,14,15,15
15,35,21.36363636,15,12,16
15,35,21.36363636,12,10,11
15,35,21.36363636,14,16,6
15,35,21.36363636,20,17,12
15,35,21.36363636,8,9,12
15,35,21.36363636,16,15,10
15,35,21.36363636,12,11,11
15,35,21.36363636,9,8,10
15,35,21.36363636,13,16,10
15,35,21.36363636,6,7,9
15,35,21.36363636,12,20,20
15,35,21.36363636,13,13,6
15,35,21.36363636,7,13,20
15,35,21.36363636,11,7,17
15,35,21.36363636,11,13,14
15,35,21.36363636,14,11,19
15,35,21.36363636,17,19,17
15,35,21.36363636,12,12,9
15,35,21.36363636,9,11,10
15,35,21.36363636,13,15,9
15,35,21.36363636,16,10,20
15,35,21.36363636,10,8,6
15,35,21.36363636,13,10,10
15,35,21.36363636,13,15,8
15,35,21.36363636,15,13,10
15,35,21.36363636,10,11,7
15,35,21.36363636,15,15,7
15,35,21.36363636,14,22,18
15,35,21.36363636,9,11,22
15,35,21.36363636,19,20,12
15,35,21.36363636,9,9,4
15,35,21.36363636,13,13,16
15,35,21.36363636,11,14,16
15,35,21.36363636,13,12,20
15,35,21.36363636,12,14,8
15,35,21.36363636,9,10,9
15,35,21.36363636,9,14,15
15,35,21.36363636,8,8,19
15,35,21.36363636,7,7,16
15,35,21.36363636,12,8,7
15,35,21.36363636,11,10,17
15,35,21.36363636,7,7,3
15,35,21.36363636,9,8,4
15,35,21.36363636,9,15,14
15,35,21.36363636,11,12,9
15,35,21.36363636,10,8,21
15,35,21.36363636,12,10,8
15,35,21.36363636,12,10,3
15,35,21.36363636,10,11,9
15,35,21.36363636,6,9,8
15,35,21.36363636,15,11,6
15,35,21.36363636,14,13,10
15,35,21.36363636,8,7,4
15,35,21.36363636,10,10,17
15,35,21.36363636,9,5,5
15,35,21.36363636,10,6,16
15,35,21.36363636,6,6,19
15,35,21.36363636,9,5,15
15,35,21.36363636,17,15,7
15,35,21.36363636,6,3,15
15,35,21.36363636,7,5,4
15,35,21.36363636,9,8,8
15,35,21.36363636,16,21,12
15,35,21.36363636,7,7,7
15,35,21.36363636,4,3,14
15,35,21.36363636,9,9,6
15,35,21.36363636,6,6,5
15,35,21.36363636,11,7,19
15,35,21.36363636,21,20,11
15,35,21.36363636,14,21,21
15,35,21.36363636,8,9,17
15,35,21.36363636,6,3,14
15,35,21.36363636,16,11,14
15,35,21.36363636,12,13,15
15,35,21.36363636,9,11,19
15,35,21.36363636,12,21,21
15,35,21.36363636,9,13,18
15,35,21.36363636,11,14,15
15,35,21.36363636,11,10,8
15,35,21.36363636,8,8,10
15,35,21.36363636,10,9,12
15,35,21.36363636,11,11,9
15,35,21.36363636,4,4,5
15,35,21.36363636,10,7,7
15,35,21.36363636,7,6,17
15,35,21.36363636,6,4,4
15,35,21.36363636,10,8,6
15,35,21.36363636,13,14,5
15,35,21.36363636,6,4,10
15,35,21.36363636,5,5,4
15,35,21.36363636,3,5,7
15,35,21.36363636,3,4,3
15,35,21.36363636,6,6,3
15,35,21.36363636,6,5,13
15,35,21.36363636,2,5,15
15,35,21.36363636,9,9,8
15,35,21.36363636,6,5,6
15,35,21.36363636,1,19,19
15,35,21.36363636,1,1,1
15,35,21.36363636,1,1,1
15,35,21.36363636,1,1,13
15,35,21.36363636,3,9,15
15,35,21.36363636,1,1,1
15,35,21.36363636,2,2,19
15,35,21.36363636,4,4,4
15,35,21.36363636,1,1,1
15,35,21.36363636,9,6,14
15,35,21.36363636,2,5,1
15,35,21.36363636,1,1,5
15,35,21.36363636,4,5,5
15,35,21.36363636,2,3,1
15,35,21.36363636,1,1,14
15,35,21.36363636,1,1,2
15,35,21.36363636,3,2,17
15,35,21.36363636,3,9,2
15,35,21.36363636,2,1,1
15,35,21.36363636,3,21,11
15,35,21.36363636,10,7,8
15,35,21.36363636,2,1,3
15,35,21.36363636,2,2,2
15,35,21.36363636,6,4,2
15,35,21.36363636,2,1,1
15,35,21.36363636,6,6,3
15,35,21.36363636,3,2,1
15,35,21.36363636,1,1,2
15,35,21.36363636,2,4,7
15,35,21.36363636,1,6,16
16,35,21.36363636,11,11,20
16,35,21.36363636,10,9,7
16,35,21.36363636,19,11,6
16,35,21.36363636,12,11,12
16,35,21.36363636,9,8,8
16,35,21.36363636,22,21,12
16,35,21.36363636,14,14,14
16,35,21.36363636,10,10,8
16,35,21.36363636,11,9,16
16,35,21.36363636,16,14,11
16,35,21.36363636,13,18,15
16,35,21.36363636,4,9,13
16,35,21.36363636,16,15,17
16,35,21.36363636,15,14,11
16,35,21.36363636,11,8,4
16,35,21.36363636,12,11,14
16,35,21.36363636,9,10,11
16,35,21.36363636,15,12,13
16,35,21.36363636,8,13,9
16,35,21.36363636,10,10,8
16,35,21.36363636,10,10,14
16,35,21.36363636,14,15,15
16,35,21.36363636,15,12,16
16,35,21.36363636,12,10,11
16,35,21.36363636,14,16,6
16,35,21.36363636,20,17,12
16,35,21.36363636,8,9,12
16,35,21.36363636,16,15,10
16,35,21.36363636,12,11,11
16,35,21.36363636,9,8,10
16,35,21.36363636,13,16,10
16,35,21.36363636,6,7,9
16,35,21.36363636,12,20,20
16,35,21.36363636,13,13,6
16,35,21.36363636,7,13,20
16,35,21.36363636,11,7,17
16,35,21.36363636,11,13,14
16,35,21.36363636,14,11,19
16,35,21.36363636,17,19,17
16,35,21.36363636,12,12,9
16,35,21.36363636,9,11,10
16,35,21.36363636,13,15,9
16,35,21.36363636,16,10,20
16,35,21.36363636,10,8,6
16,35,21.36363636,13,10,10
16,35,21.36363636,13,15,8
16,35,21.36363636,15,13,10
16,35,21.36363636,10,11,7
16,35,21.36363636,15,15,7
16,35,21.36363636,14,22,18
16,35,21.36363636,9,11,22
16,35,21.36363636,19,20,12
16,35,21.36363636,9,9,4
16,35,21.36363636,13,13,16
16,35,21.36363636,11,14,16
16,35,21.36363636,13,12,20
16,35,21.36363636,12,14,8
16,35,21.36363636,9,10,9
16,35,21.36363636,9,14,15
16,35,21.36363636,8,8,19
16,35,21.36363636,7,7,16
16,35,21.36363636,12,8,7
16,35,21.36363636,11,10,17
16,35,21.36363636,7,7,3
16,35,21.36363636,9,8,4
16,35,21.36363636,9,15,14
16,35,21.36363636,11,12,9
16,35,21.36363636,10,8,21
16,35,21.36363636,12,10,8
16,35,21.36363636,12,10,3
16,35,21.36363636,10,11,9
16,35,21.36363636,6,9,8
16,35,21.36363636,15,11,6
16,35,21.36363636,14,13,10
16,35,21.36363636,8,7,4
16,35,21.36363636,10,10,17
16,35,21.36363636,9,5,5
16,35,21.36363636,10,6,16
16,35,21.36363636,6,6,19
16,35,21.36363636,9,5,15
16,35,21.36363636,17,15,7
16,35,21.36363636,6,3,15
16,35,21.36363636,7,5,4
16,35,21.36363636,9,8,8
16,35,21.36363636,16,21,12
16,35,21.36363636,7,7,7
16,35,21.36363636,4,3,14
16,35,21.36363636,9,9,6
16,35,21.36363636,6,6,5
16,35,21.36363636,11,7,19
16,35,21.36363636,21,20,11
16,35,21.36363636,14,21,21
16,35,21.36363636,8,9,17
16,35,21.36363636,6,3,14
16,35,21.36363636,16,11,14
16,35,21.36363636,12,13,15
16,35,21.36363636,9,11,19
16,35,21.36363636,12,21,21
16,35,21.36363636,9,13,18
16,35,21.36363636,11,14,15
16,35,21.36363636,11,10,8
16,35,21.36363636,8,8,10
16,35,21.36363636,10,9,12
16,35,21.36363636,11,11,9
16,35,21.36363636,4,4,5
16,35,21.36363636,10,7,7
16,35,21.36363636,7,6,17
16,35,21.36363636,6,4,4
16,35,21.36363636,10,8,6
16,35,21.36363636,13,14,5
16,35,21.36363636,6,4,10
16,35,21.36363636,5,5,4
16,35,21.36363636,3,5,7
16,35,21.36363636,3,4,3
16,35,21.36363636,6,6,3
16,35,21.36363636,6,5,13
16,35,21.36363636,2,5,15
16,35,21.36363636,9,9,8
16,35,21.36363636,6,5,6
16,35,21.36363636,1,19,19
16,35,21.36363636,1,1,1
16,35,21.36363636,1,1,1
16,35,21.36363636,1,1,13
16,35,21.36363636,3,9,15
16,35,21.36363636,1,1,1
16,35,21.36363636,2,2,19
16,35,21.36363636,4,4,4
16,35,21.36363636,1,1,1
16,35,21.36363636,9,6,14
16,35,21.36363636,2,5,1
16,35,21.36363636,1,1,5
16,35,21.36363636,4,5,5
16,35,21.36363636,2,3,1
16,35,21.36363636,1,1,14
16,35,21.36363636,1,1,2
16,35,21.36363636,3,2,17
16,35,21.36363636,3,9,2
16,35,21.36363636,2,1,1
16,35,21.36363636,3,21,11
16,35,21.36363636,10,7,8
16,35,21.36363636,2,1,3
16,35,21.36363636,2,2,2
16,35,21.36363636,6,4,2
16,35,21.36363636,2,1,1
16,35,21.36363636,6,6,3
16,35,21.36363636,3,2,1
16,35,21.36363636,1,1,2
16,35,21.36363636,2,4,7
16,35,21.36363636,1,6,16
8,36,0,21,20,17
8,36,0,20,17,22
8,36,0,20,20,16
8,36,0,21,19,18
8,36,0,21,20,20
8,36,0,20,20,16
1,37,3.888888889,8,9,7
1,37,3.888888889,9,7,18
1,37,3.888888889,4,3,2
1,37,3.888888889,7,8,20
1,37,3.888888889,7,7,5
1,37,3.888888889,13,14,11
1,37,3.888888889,12,11,8
1,37,3.888888889,8,9,5
1,37,3.888888889,20,6,8
1,37,3.888888889,17,16,10
1,37,3.888888889,11,11,8
1,37,3.888888889,22,20,16
1,37,3.888888889,16,19,19
1,37,3.888888889,17,19,10
1,37,3.888888889,16,22,20
1,37,3.888888889,16,18,10
1,37,3.888888889,21,19,11
1,37,3.888888889,15,16,9
1,37,3.888888889,20,21,21
1,37,3.888888889,15,16,13
1,37,3.888888889,11,11,14
1,37,3.888888889,8,15,18
1,37,3.888888889,17,16,12
1,37,3.888888889,20,17,21
1,37,3.888888889,14,14,18
1,37,3.888888889,14,14,6
1,37,3.888888889,16,15,8
1,37,3.888888889,14,21,14
1,37,3.888888889,13,12,12
1,37,3.888888889,9,22,22
1,37,3.888888889,13,12,11
1,37,3.888888889,10,17,17
1,37,3.888888889,10,6,5
1,37,3.888888889,16,15,18
1,37,3.888888889,12,12,20
1,37,3.888888889,16,17,8
1,37,3.888888889,13,14,16
1,37,3.888888889,19,17,21
1,37,3.888888889,22,18,21
1,37,3.888888889,12,10,6
1,37,3.888888889,16,22,22
1,37,3.888888889,9,7,17
1,37,3.888888889,13,13,17
1,37,3.888888889,5,4,6
1,37,3.888888889,15,22,16
1,37,3.888888889,16,15,16
1,37,3.888888889,10,21,21
1,37,3.888888889,13,13,12
1,37,3.888888889,14,20,20
1,37,3.888888889,18,12,6
1,37,3.888888889,17,17,10
1,37,3.888888889,18,17,19
1,37,3.888888889,21,22,19
1,37,3.888888889,19,18,11
1,37,3.888888889,20,14,16
1,37,3.888888889,21,19,11
1,37,3.888888889,20,21,21
1,37,3.888888889,20,17,12
1,37,3.888888889,20,19,15
1,37,3.888888889,22,20,17
1,37,3.888888889,21,21,14
1,37,3.888888889,22,14,12
1,37,3.888888889,20,17,14
1,37,3.888888889,21,19,13
1,37,3.888888889,14,14,18
1,37,3.888888889,14,11,12
1,37,3.888888889,12,24,24
1,37,3.888888889,17,11,20
1,37,3.888888889,12,22,22
1,37,3.888888889,15,14,22
1,37,3.888888889,17,22,22
1,37,3.888888889,9,11,22
1,37,3.888888889,14,14,14
1,37,3.888888889,9,11,7
1,37,3.888888889,24,18,11
1,37,3.888888889,16,12,14
1,37,3.888888889,17,17,12
1,37,3.888888889,0,23,23
1,37,3.888888889,22,23,22
1,37,3.888888889,22,22,21
1,37,3.888888889,20,22,20
1,37,3.888888889,22,22,19
1,37,3.888888889,20,22,22
1,37,3.888888889,20,20,23
1,37,3.888888889,21,19,20
1,37,3.888888889,23,20,21
1,37,3.888888889,23,22,22
1,37,3.888888889,21,17,18
1,37,3.888888889,23,24,18
1,37,3.888888889,20,17,18
1,37,3.888888889,24,19,17
15,37,3.888888889,8,9,7
15,37,3.888888889,9,7,18
15,37,3.888888889,4,3,2
15,37,3.888888889,7,8,20
15,37,3.888888889,7,7,5
15,37,3.888888889,13,14,11
15,37,3.888888889,12,11,8
15,37,3.888888889,8,9,5
15,37,3.888888889,20,6,8
15,37,3.888888889,17,16,10
15,37,3.888888889,11,11,8
15,37,3.888888889,22,20,16
15,37,3.888888889,16,19,19
15,37,3.888888889,17,19,10
15,37,3.888888889,16,22,20
15,37,3.888888889,16,18,10
15,37,3.888888889,21,19,11
15,37,3.888888889,15,16,9
15,37,3.888888889,20,21,21
15,37,3.888888889,15,16,13
15,37,3.888888889,11,11,14
15,37,3.888888889,8,15,18
15,37,3.888888889,17,16,12
15,37,3.888888889,20,17,21
15,37,3.888888889,14,14,18
15,37,3.888888889,14,14,6
15,37,3.888888889,16,15,8
15,37,3.888888889,14,21,14
15,37,3.888888889,13,12,12
15,37,3.888888889,9,22,22
15,37,3.888888889,13,12,11
15,37,3.888888889,10,17,17
15,37,3.888888889,10,6,5
15,37,3.888888889,16,15,18
15,37,3.888888889,12,12,20
15,37,3.888888889,16,17,8
15,37,3.888888889,13,14,16
15,37,3.888888889,19,17,21
15,37,3.888888889,22,18,21
15,37,3.888888889,12,10,6
15,37,3.888888889,16,22,22
15,37,3.888888889,9,7,17
15,37,3.888888889,13,13,17
15,37,3.888888889,5,4,6
15,37,3.888888889,15,22,16
15,37,3.888888889,16,15,16
15,37,3.888888889,10,21,21
15,37,3.888888889,13,13,12
15,37,3.888888889,14,20,20
15,37,3.888888889,18,12,6
15,37,3.888888889,17,17,10
15,37,3.888888889,18,17,19
15,37,3.888888889,21,22,19
15,37,3.888888889,19,18,11
15,37,3.888888889,20,14,16
15,37,3.888888889,21,19,11
15,37,3.888888889,20,21,21
15,37,3.888888889,20,17,12
15,37,3.888888889,20,19,15
15,37,3.888888889,22,20,17
15,37,3.888888889,21,21,14
15,37,3.888888889,22,14,12
15,37,3.888888889,20,17,14
15,37,3.888888889,21,19,13
15,37,3.888888889,14,14,18
15,37,3.888888889,14,11,12
15,37,3.888888889,12,24,24
15,37,3.888888889,17,11,20
15,37,3.888888889,12,22,22
15,37,3.888888889,15,14,22
15,37,3.888888889,17,22,22
15,37,3.888888889,9,11,22
15,37,3.888888889,14,14,14
15,37,3.888888889,9,11,7
15,37,3.888888889,24,18,11
15,37,3.888888889,16,12,14
15,37,3.888888889,17,17,12
15,37,3.888888889,0,23,23
15,37,3.888888889,22,23,22
15,37,3.888888889,22,22,21
15,37,3.888888889,20,22,20
15,37,3.888888889,22,22,19
15,37,3.888888889,20,22,22
15,37,3.888888889,20,20,23
15,37,3.888888889,21,19,20
15,37,3.888888889,23,20,21
15,37,3.888888889,23,22,22
15,37,3.888888889,21,17,18
15,37,3.888888889,23,24,18
15,37,3.888888889,20,17,18
15,37,3.888888889,24,19,17
19,37,3.888888889,8,9,7
19,37,3.888888889,9,7,18
19,37,3.888888889,4,3,2
19,37,3.888888889,7,8,20
19,37,3.888888889,7,7,5
19,37,3.888888889,13,14,11
19,37,3.888888889,12,11,8
19,37,3.888888889,8,9,5
19,37,3.888888889,20,6,8
19,37,3.888888889,17,16,10
19,37,3.888888889,11,11,8
19,37,3.888888889,22,20,16
19,37,3.888888889,16,19,19
19,37,3.888888889,17,19,10
19,37,3.888888889,16,22,20
19,37,3.888888889,16,18,10
19,37,3.888888889,21,19,11
19,37,3.888888889,15,16,9
19,37,3.888888889,20,21,21
19,37,3.888888889,15,16,13
19,37,3.888888889,11,11,14
19,37,3.888888889,8,15,18
19,37,3.888888889,17,16,12
19,37,3.888888889,20,17,21
19,37,3.888888889,14,14,18
19,37,3.888888889,14,14,6
19,37,3.888888889,16,15,8
19,37,3.888888889,14,21,14
19,37,3.888888889,13,12,12
19,37,3.888888889,9,22,22
19,37,3.888888889,13,12,11
19,37,3.888888889,10,17,17
19,37,3.888888889,10,6,5
19,37,3.888888889,16,15,18
19,37,3.888888889,12,12,20
19,37,3.888888889,16,17,8
19,37,3.888888889,13,14,16
19,37,3.888888889,19,17,21
19,37,3.888888889,22,18,21
19,37,3.888888889,12,10,6
19,37,3.888888889,16,22,22
19,37,3.888888889,9,7,17
19,37,3.888888889,13,13,17
19,37,3.888888889,5,4,6
19,37,3.888888889,15,22,16
19,37,3.888888889,16,15,16
19,37,3.888888889,10,21,21
19,37,3.888888889,13,13,12
19,37,3.888888889,14,20,20
19,37,3.888888889,18,12,6
19,37,3.888888889,17,17,10
19,37,3.888888889,18,17,19
19,37,3.888888889,21,22,19
19,37,3.888888889,19,18,11
19,37,3.888888889,20,14,16
19,37,3.888888889,21,19,11
19,37,3.888888889,20,21,21
19,37,3.888888889,20,17,12
19,37,3.888888889,20,19,15
19,37,3.888888889,22,20,17
19,37,3.888888889,21,21,14
19,37,3.888888889,22,14,12
19,37,3.888888889,20,17,14
19,37,3.888888889,21,19,13
19,37,3.888888889,14,14,18
19,37,3.888888889,14,11,12
19,37,3.888888889,12,24,24
19,37,3.888888889,17,11,20
19,37,3.888888889,12,22,22
19,37,3.888888889,15,14,22
19,37,3.888888889,17,22,22
19,37,3.888888889,9,11,22
19,37,3.888888889,14,14,14
19,37,3.888888889,9,11,7
19,37,3.888888889,24,18,11
19,37,3.888888889,16,12,14
19,37,3.888888889,17,17,12
19,37,3.888888889,0,23,23
19,37,3.888888889,22,23,22
19,37,3.888888889,22,22,21
19,37,3.888888889,20,22,20
19,37,3.888888889,22,22,19
19,37,3.888888889,20,22,22
19,37,3.888888889,20,20,23
19,37,3.888888889,21,19,20
19,37,3.888888889,23,20,21
19,37,3.888888889,23,22,22
19,37,3.888888889,21,17,18
19,37,3.888888889,23,24,18
19,37,3.888888889,20,17,18
19,37,3.888888889,24,19,17
21,37,3.888888889,8,9,7
21,37,3.888888889,9,7,18
21,37,3.888888889,4,3,2
21,37,3.888888889,7,8,20
21,37,3.888888889,7,7,5
21,37,3.888888889,13,14,11
21,37,3.888888889,12,11,8
21,37,3.888888889,8,9,5
21,37,3.888888889,20,6,8
21,37,3.888888889,17,16,10
21,37,3.888888889,11,11,8
21,37,3.888888889,22,20,16
21,37,3.888888889,16,19,19
21,37,3.888888889,17,19,10
21,37,3.888888889,16,22,20
21,37,3.888888889,16,18,10
21,37,3.888888889,21,19,11
21,37,3.888888889,15,16,9
21,37,3.888888889,20,21,21
21,37,3.888888889,15,16,13
21,37,3.888888889,11,11,14
21,37,3.888888889,8,15,18
21,37,3.888888889,17,16,12
21,37,3.888888889,20,17,21
21,37,3.888888889,14,14,18
21,37,3.888888889,14,14,6
21,37,3.888888889,16,15,8
21,37,3.888888889,14,21,14
21,37,3.888888889,13,12,12
21,37,3.888888889,9,22,22
21,37,3.888888889,13,12,11
21,37,3.888888889,10,17,17
21,37,3.888888889,10,6,5
21,37,3.888888889,16,15,18
21,37,3.888888889,12,12,20
21,37,3.888888889,16,17,8
21,37,3.888888889,13,14,16
21,37,3.888888889,19,17,21
21,37,3.888888889,22,18,21
21,37,3.888888889,12,10,6
21,37,3.888888889,16,22,22
21,37,3.888888889,9,7,17
21,37,3.888888889,13,13,17
21,37,3.888888889,5,4,6
21,37,3.888888889,15,22,16
21,37,3.888888889,16,15,16
21,37,3.888888889,10,21,21
21,37,3.888888889,13,13,12
21,37,3.888888889,14,20,20
21,37,3.888888889,18,12,6
21,37,3.888888889,17,17,10
21,37,3.888888889,18,17,19
21,37,3.888888889,21,22,19
21,37,3.888888889,19,18,11
21,37,3.888888889,20,14,16
21,37,3.888888889,21,19,11
21,37,3.888888889,20,21,21
21,37,3.888888889,20,17,12
21,37,3.888888889,20,19,15
21,37,3.888888889,22,20,17
21,37,3.888888889,21,21,14
21,37,3.888888889,22,14,12
21,37,3.888888889,20,17,14
21,37,3.888888889,21,19,13
21,37,3.888888889,14,14,18
21,37,3.888888889,14,11,12
21,37,3.888888889,12,24,24
21,37,3.888888889,17,11,20
21,37,3.888888889,12,22,22
21,37,3.888888889,15,14,22
21,37,3.888888889,17,22,22
21,37,3.888888889,9,11,22
21,37,3.888888889,14,14,14
21,37,3.888888889,9,11,7
21,37,3.888888889,24,18,11
21,37,3.888888889,16,12,14
21,37,3.888888889,17,17,12
21,37,3.888888889,0,23,23
21,37,3.888888889,22,23,22
21,37,3.888888889,22,22,21
21,37,3.888888889,20,22,20
21,37,3.888888889,22,22,19
21,37,3.888888889,20,22,22
21,37,3.888888889,20,20,23
21,37,3.888888889,21,19,20
21,37,3.888888889,23,20,21
21,37,3.888888889,23,22,22
21,37,3.888888889,21,17,18
21,37,3.888888889,23,24,18
21,37,3.888888889,20,17,18
21,37,3.888888889,24,19,17
164,37,3.888888889,8,9,7
164,37,3.888888889,9,7,18
164,37,3.888888889,4,3,2
164,37,3.888888889,7,8,20
164,37,3.888888889,7,7,5
164,37,3.888888889,13,14,11
164,37,3.888888889,12,11,8
164,37,3.888888889,8,9,5
164,37,3.888888889,20,6,8
164,37,3.888888889,17,16,10
164,37,3.888888889,11,11,8
164,37,3.888888889,22,20,16
164,37,3.888888889,16,19,19
164,37,3.888888889,17,19,10
164,37,3.888888889,16,22,20
164,37,3.888888889,16,18,10
164,37,3.888888889,21,19,11
164,37,3.888888889,15,16,9
164,37,3.888888889,20,21,21
164,37,3.888888889,15,16,13
164,37,3.888888889,11,11,14
164,37,3.888888889,8,15,18
164,37,3.888888889,17,16,12
164,37,3.888888889,20,17,21
164,37,3.888888889,14,14,18
164,37,3.888888889,14,14,6
164,37,3.888888889,16,15,8
164,37,3.888888889,14,21,14
164,37,3.888888889,13,12,12
164,37,3.888888889,9,22,22
164,37,3.888888889,13,12,11
164,37,3.888888889,10,17,17
164,37,3.888888889,10,6,5
164,37,3.888888889,16,15,18
164,37,3.888888889,12,12,20
164,37,3.888888889,16,17,8
164,37,3.888888889,13,14,16
164,37,3.888888889,19,17,21
164,37,3.888888889,22,18,21
164,37,3.888888889,12,10,6
164,37,3.888888889,16,22,22
164,37,3.888888889,9,7,17
164,37,3.888888889,13,13,17
164,37,3.888888889,5,4,6
164,37,3.888888889,15,22,16
