raceId,driverId,constructorId,rank,points,grid,position,positionOrder,positionText,firstLapChange,pitStops
253,55,6,,6,6,2,2,2,-999,
253,56,17,,1,5,6,6,6,-999,
253,30,22,,10,3,1,1,1,-999,
253,14,3,,4,1,3,3,3,-999,
255,69,18,,0,17,9,9,9,-999,
255,63,25,,1,12,6,6,6,-999,
255,44,27,,2,11,5,5,5,-999,
255,22,17,,0,10,,19,R,-999,
255,49,15,,0,8,8,8,8,-999,
255,56,17,,3,7,4,4,4,-999,
255,14,3,,0,6,,14,R,-999,
255,57,1,,6,3,2,2,2,-999,
255,55,6,,0,2,,16,R,-999,
255,30,22,,10,1,1,1,1,-999,
257,44,27,,0,19,11,11,11,-999,
257,56,17,,0,16,,15,R,-999,
257,22,17,,3,14,4,4,4,-999,
257,50,22,,0,9,,16,R,-999,
257,57,1,,0,8,,21,R,-999,
257,49,15,,0,5,,20,R,-999,
257,55,6,,4,3,3,3,3,-999,
257,30,22,,10,2,1,1,1,-999,
259,44,27,,0,19,11,11,11,-999,
259,57,1,,4,8,3,3,3,-999,
259,49,15,,0,7,7,7,7,-999,
259,30,22,,10,2,1,1,1,-999,
259,22,17,,0,0,,27,F,-999,
260,44,27,,0,20,9,9,9,-999,
260,22,17,,0,15,,20,R,-999,
260,55,6,,2,5,5,5,5,-999,
260,57,1,,0,2,,21,R,-999,
260,30,22,,10,1,1,1,1,-999,
260,49,15,,0,0,,25,W,-999,
261,44,27,,0,19,7,7,7,-999,
261,56,17,,1,13,6,6,6,-999,
261,49,15,,0,12,,21,R,-999,
261,14,3,,0,9,,17,R,-999,
261,55,6,,3,6,4,4,4,-999,
261,22,17,,0,5,,15,R,-999,
261,57,1,,0,3,,13,R,-999,
261,30,22,,6,1,2,2,2,-999,
262,44,27,,0,19,12,12,12,-999,
262,49,15,,0,10,,25,R,-999,
262,56,17,,0,8,,23,R,-999,
262,57,1,,0,7,,17,R,-999,
262,22,17,,0,6,7,7,7,-999,
262,14,3,,2,5,5,5,5,-999,
262,55,6,,4,2,3,3,3,-999,
262,30,22,,10,1,1,1,1,-999,
263,44,27,,0,13,,21,R,-999,
263,49,15,,3,10,4,4,4,-999,
263,57,1,,0,9,,13,R,-999,
263,50,22,,0,8,,23,R,-999,
263,22,17,,0,7,,16,R,-999,
263,56,17,,0,6,,24,R,-999,
263,55,6,,0,4,,15,R,-999,
263,30,22,,10,3,1,1,1,-999,
264,44,27,,0,15,12,12,12,-999,
264,49,15,,0,13,7,7,7,-999,
264,56,17,,0,12,,26,R,-999,
264,50,22,,0,10,8,8,8,-999,
264,14,3,,2,7,5,5,5,-999,
264,22,17,,3,6,4,4,4,-999,
264,57,1,,4,5,3,3,3,-999,
264,55,6,,6,4,2,2,2,-999,
264,30,22,,0,2,,17,D,-999,
265,50,22,,0,19,,14,R,-999,
265,44,27,,6,12,2,2,2,-999,
265,22,17,,0,11,,21,R,-999,
265,56,17,,0,10,,20,R,-999,
265,49,15,,0,9,,19,R,-999,
265,57,1,,0,8,,18,R,-999,
265,14,3,,0,6,,13,R,-999,
265,30,22,,0,4,,11,R,-999,
265,55,6,,0,2,,16,R,-999,
266,55,6,,0,13,,16,R,-999,
266,50,22,,4,12,3,3,3,-999,
266,22,17,,0,10,,26,R,-999,
266,44,27,,1,9,6,6,6,-999,
266,49,15,,0,8,,18,R,-999,
266,56,17,,0,7,,25,R,-999,
266,14,3,,0,3,,15,R,-999,
266,30,22,,10,1,1,1,1,-999,
267,44,27,,0,17,7,7,7,-999,
267,49,15,,0,9,,24,R,-999,
267,57,1,,6,8,2,2,2,-999,
267,14,3,,3,7,4,4,4,-999,
267,50,22,,4,6,3,3,3,-999,
267,55,6,,0,5,,26,R,-999,
267,56,17,,0,4,13,13,13,-999,
267,30,22,,0,2,,14,D,-999,
267,22,17,,0,1,,19,R,-999,
268,22,17,,3,16,4,4,4,-999,
268,49,15,,0,11,,18,R,-999,
268,50,22,,0,10,,24,R,-999,
268,56,17,,0,9,,14,R,-999,
268,57,1,,4,7,3,3,3,-999,
268,44,27,,0,6,10,10,10,-999,
268,14,3,,1,5,6,6,6,-999,
268,55,6,,0,1,,22,R,-999,
271,63,32,,0,25,10,10,10,-999,
271,44,27,,0,19,11,11,11,-999,
271,22,17,,0,10,,15,R,-999,
271,57,1,,0,8,7,7,7,-999,
271,55,6,,4,7,3,3,3,-999,
271,56,17,,2,6,5,5,5,-999,
271,49,15,,1,3,6,6,6,-999,
271,30,22,,6,1,2,2,2,-999,
274,69,26,,0,21,12,12,12,-999,
274,22,17,,0,14,,20,R,-999,
274,55,6,,0,9,8,8,8,-999,
274,30,22,,4,4,3,3,3,-999,
276,69,26,,0,24,7,7,7,-999,
276,22,17,,0,13,,21,R,-999,
276,55,6,,0,9,,13,R,-999,
276,30,22,,6,3,2,2,2,-999,
277,69,26,,0,22,,16,R,-999,
277,22,17,,0,17,12,12,12,-999,
277,55,6,,0,8,,20,R,-999,
277,30,22,,4,4,3,3,3,-999,
278,22,17,,0,16,9,9,9,-999,
278,55,6,,4,5,3,3,3,-999,
278,30,22,,0,2,,20,R,-999,
278,69,26,,0,0,,26,F,-999,
279,69,26,,0,25,15,15,15,-999,
279,22,17,,0,14,,24,R,-999,
279,55,6,,0,6,,22,R,-999,
279,30,22,,6,3,2,2,2,-999,
280,69,26,,0,22,,18,R,-999,
280,22,17,,0,8,7,7,7,-999,
280,30,22,,4,7,3,3,3,-999,
280,55,6,,0,6,,17,R,-999,
281,69,26,,0,25,,19,R,-999,
281,22,17,,0,15,10,10,10,-999,
281,55,6,,0,12,9,9,9,-999,
281,30,22,,6,3,2,2,2,-999,
282,69,26,,0,25,,24,R,-999,
282,22,17,,0,17,,18,R,-999,
282,55,6,,0,10,7,7,7,-999,
282,30,22,,6,3,2,2,2,-999,
283,69,26,,0,26,,19,R,-999,
283,22,17,,0,16,,26,R,-999,
283,55,6,,0,8,,22,R,-999,
283,30,22,,0,3,,20,R,-999,
284,69,26,,0,24,13,13,13,-999,
284,22,17,,0,12,,23,R,-999,
284,55,6,,0,4,,24,R,-999,
284,30,22,,6,3,2,2,2,-999,
285,69,26,,0,25,10,10,10,-999,
285,22,17,,0,19,,25,R,-999,
285,30,22,,0,5,,16,R,-999,
285,55,6,,6,3,2,2,2,-999,
287,55,6,,0,14,,23,R,-999,
287,22,17,,2,12,5,5,5,-999,
287,56,17,,1,8,6,6,6,-999,
287,30,22,,0,4,,22,R,-999,
287,57,1,,4,3,3,3,3,-999,
290,57,32,,1,18,6,6,6,-999,
290,55,6,,0,10,,18,R,-999,
290,30,22,,4,3,3,3,3,-999,
291,57,32,,0,24,10,10,10,-999,
291,55,6,,3,6,4,4,4,-999,
291,30,22,,4,5,3,3,3,-999,
292,57,32,,0,21,,15,R,-999,
292,55,6,,4,8,3,3,3,-999,
292,30,22,,6,2,2,2,2,-999,
293,55,6,,0,7,,16,R,-999,
293,30,22,,0,5,,23,R,-999,
293,57,32,,0,0,,27,F,-999,
294,57,32,,0,14,,15,R,-999,
294,30,22,,3,6,4,4,4,-999,
294,55,6,,0,4,,16,R,-999,
295,57,32,,0,10,,20,R,-999,
295,55,6,,4,8,3,3,3,-999,
295,30,22,,6,5,2,2,2,-999,
296,57,32,,3,11,4,4,4,-999,
296,55,6,,0,6,,12,R,-999,
296,30,22,,0,5,,20,R,-999,
297,57,32,,1,9,6,6,6,-999,
297,55,6,,0,8,,20,R,-999,
297,30,22,,3,4,4,4,4,-999,
298,57,32,,0,13,,21,R,-999,
298,30,22,,4,6,3,3,3,-999,
298,55,6,,2,5,5,5,5,-999,
299,57,32,,3,16,4,4,4,-999,
299,55,6,,0,9,,16,R,-999,
299,30,22,,0,4,,12,R,-999,
300,57,32,,1,8,6,6,6,-999,
300,55,6,,0,5,,23,R,-999,
300,30,22,,10,3,1,1,1,-999,
301,57,32,,0,11,,24,R,-999,
301,30,22,,4,6,3,3,3,-999,
301,55,6,,0,3,,20,R,-999,
303,55,6,,2,15,5,5,5,-999,
303,57,32,,0,7,,17,R,-999,
303,30,22,,0,5,,23,R,-999,
306,57,32,,0,22,9,9,9,-999,
306,55,6,,1,5,6,6,6,-999,
307,57,32,,2,25,5,5,5,-999,
307,55,6,,0,7,,22,R,-999,
308,57,32,,0,25,,13,R,-999,
308,55,6,,4,9,3,3,3,-999,
309,57,32,,0,24,,20,R,-999,
309,55,6,,0,7,,15,R,-999,
310,57,32,,0,24,9,9,9,-999,
310,55,6,,0,4,,17,R,-999,
311,55,6,,3,6,4,4,4,-999,
311,57,32,,0,0,,27,F,-999,
312,57,32,,0,25,12,12,12,-999,
312,55,6,,0,6,,17,R,-999,
313,57,32,,0,23,,21,R,-999,
313,55,6,,4,6,3,3,3,-999,
314,57,32,,0,26,14,14,14,-999,
314,55,6,,2,6,5,5,5,-999,
315,57,32,,0,24,,18,R,-999,
315,30,17,,0,7,,26,R,-999,
315,55,6,,0,5,,16,R,-999,
316,57,32,,0,25,14,14,14,-999,
316,30,22,,2,7,5,5,5,-999,
316,55,6,,0,6,,20,R,-999,
318,57,32,,0,21,,23,R,-999,
318,55,6,,3,7,4,4,4,-999,
318,30,22,,1,5,6,6,6,-999,
319,57,32,,0,21,,21,R,-999,
319,30,22,,0,9,,14,R,-999,
319,55,6,,0,6,,26,R,-999,
322,55,25,,0,7,7,7,7,-999,
323,55,25,,1,7,6,6,6,-999,
324,55,25,,6,3,2,2,2,-999,
325,55,25,,0,8,,20,R,-999,
326,55,25,,0,6,7,7,7,-999,
328,55,25,,0,6,8,8,8,-999,
329,55,25,,0,8,11,11,11,-999,
330,55,25,,0,6,,22,R,-999,
331,55,25,,0,9,8,8,8,-999,
332,55,25,,0,5,,26,R,-999,
335,55,25,,0,7,,26,W,-999,
337,812,164,,0,24,,24,R,0,
337,811,164,22,0,23,,19,R,0,
337,810,166,23,0,22,,23,R,3,
337,5,205,17,0,21,15,15,15,5,
337,15,205,18,0,20,17,17,17,0,
337,10,166,21,0,19,,20,R,1,
337,153,5,8,0,18,13,13,13,3,
337,808,4,19,0,17,,21,R,6,
337,155,15,20,0,16,,22,R,4,
337,67,5,10,0,15,16,16,16,-2,
337,37,15,16,0,14,,18,R,0,
337,807,3,15,0,13,14,14,14,0,
337,24,10,7,2,12,9,9,9,3,
337,22,3,6,1,11,10,10,10,1,
337,16,10,2,0,10,12,12,12,-12,
337,9,4,14,0,9,11,11,11,-12,
337,18,1,9,6,8,7,7,7,0,
337,30,131,11,8,7,6,6,6,1,
337,17,9,3,4,6,8,8,8,-1,
337,3,131,13,10,5,5,5,5,1,
337,1,1,4,15,4,3,3,3,-1,
337,4,6,1,25,3,1,1,1,1,
337,13,6,5,18,2,2,2,2,-1,
337,20,9,12,12,1,4,4,4,0,
338,810,166,17,0,24,,16,R,5,
338,10,166,15,0,23,,15,R,6,
338,812,164,16,0,22,14,14,14,6,
338,811,164,20,0,21,,20,R,7,
338,15,205,,0,20,,24,W,-999,
338,5,205,14,0,19,13,13,13,4,
338,808,4,18,0,18,,19,R,8,
338,153,5,11,0,17,11,11,11,4,
338,155,15,,0,16,,23,R,-999,
338,807,3,,0,15,,22,R,-999,
338,37,15,12,0,14,12,12,12,3,
338,24,10,9,6,13,7,7,7,1,
338,67,5,,0,12,,21,R,-999,
338,1,1,3,8,11,6,6,6,4,
338,16,10,19,0,10,,18,R,2,
338,9,4,8,18,9,2,2,2,5,
338,22,3,5,4,8,8,8,8,-1,
338,30,131,4,1,7,10,10,10,-13,
338,3,131,2,10,6,5,5,5,1,
338,13,6,7,15,5,3,3,3,3,
338,18,1,6,25,4,1,1,1,-2,
338,4,6,10,12,3,4,4,4,-15,
338,17,9,1,2,2,9,9,9,-1,
338,20,9,13,0,1,,17,R,0,
339,810,166,18,0,24,14,14,14,5,
339,811,164,22,0,23,16,16,16,3,
339,812,164,21,0,22,15,15,15,-1,
339,13,6,5,6,21,7,7,7,7,
339,1,1,4,8,20,6,6,6,7,
339,4,6,2,0,19,13,13,13,3,
339,15,205,20,0,18,17,17,17,1,
339,18,1,10,4,17,8,8,8,2,
339,10,166,23,0,16,,23,R,-2,
339,5,205,17,0,15,,18,N,-6,
339,153,5,13,2,14,9,9,9,3,
339,67,5,3,0,13,11,11,11,1,
339,37,15,,0,12,,24,W,-999,
339,808,4,14,0,11,,19,R,2,
339,24,10,16,0,10,,20,R,2,
339,155,15,19,0,9,,22,R,-1,
339,30,131,15,0,8,,21,R,2,
339,22,3,12,0,7,12,12,12,-15,
339,9,4,7,12,6,4,4,4,2,
339,807,3,11,1,5,10,10,10,-2,
339,16,10,9,10,4,5,5,5,-1,
339,20,9,6,25,3,1,1,1,2,
339,3,131,8,15,2,3,3,3,-1,
339,17,9,1,18,1,2,2,2,-1,
340,812,164,18,0,24,17,17,17,5,
340,811,164,17,0,23,16,16,16,7,
340,810,166,20,0,22,,19,R,2,
340,5,205,15,0,21,14,14,14,7,
340,15,205,19,0,20,,18,R,7,
340,10,166,,0,19,,24,W,-999,
340,24,10,,0,18,,23,R,-999,
340,37,15,16,0,17,,20,R,6,
340,807,3,12,0,16,15,15,15,-1,
340,155,15,,0,15,,22,R,-999,
340,808,4,8,6,14,7,7,7,4,
340,67,5,,0,13,,21,R,-999,
340,153,5,7,0,12,13,13,13,-6,
340,22,3,14,0,11,12,12,12,-1,
340,16,10,11,0,10,11,11,11,-5,
340,30,131,10,1,9,10,10,10,1,
340,9,4,6,10,8,5,5,5,-1,
340,13,6,13,2,7,9,9,9,0,
340,1,1,1,18,6,2,2,2,0,
340,18,1,4,25,5,1,1,1,0,
340,3,131,5,15,4,3,3,3,0,
340,4,6,9,12,3,4,4,4,2,
340,17,9,3,4,2,8,8,8,0,
340,20,9,2,8,1,6,6,6,-2,
341,812,164,22,0,24,,21,R,6,
341,810,166,20,0,23,19,19,19,3,
341,10,166,19,0,22,18,18,18,5,
341,811,164,,0,21,,23,R,-999,
341,5,205,,0,20,,24,W,-999,
341,808,4,8,0,19,11,11,11,0,
341,15,205,18,0,18,17,17,17,3,
341,22,3,12,2,17,9,9,9,5,
341,24,10,14,0,16,15,15,15,2,
341,153,5,11,1,15,10,10,10,6,
341,67,5,16,0,14,,20,R,-7,
341,807,3,17,0,13,16,16,16,0,
341,37,15,21,0,12,,22,R,-10,
341,16,10,13,6,11,7,7,7,3,
341,155,15,15,0,10,12,12,12,-6,
341,13,6,9,8,9,6,6,6,2,
341,3,131,6,0,8,13,13,13,-3,
341,9,4,7,4,7,8,8,8,-3,
341,30,131,10,12,6,4,4,4,0,
341,18,1,4,10,5,5,5,5,0,
341,4,6,3,18,4,2,2,2,0,
341,1,1,1,0,3,14,14,14,0,
341,20,9,5,15,2,3,3,3,0,
341,17,9,2,25,1,1,1,1,0,
342,4,6,6,8,24,6,6,6,1,
342,812,164,19,0,23,14,14,14,1,
342,811,164,20,0,22,,17,R,1,
342,810,166,22,0,21,,20,R,1,
342,10,166,21,0,20,,21,R,2,
342,15,205,18,0,19,15,15,15,0,
342,5,205,14,0,18,,16,R,1,
342,153,5,11,0,17,11,11,11,1,
342,155,15,15,0,16,,19,R,1,
342,37,15,17,0,15,,22,R,1,
342,808,4,12,0,14,13,13,13,1,
342,67,5,13,1,13,10,10,10,1,
342,16,10,8,4,12,8,8,8,2,
342,807,3,,0,11,,24,R,-999,
342,24,10,9,2,10,9,9,9,1,
342,22,3,16,0,9,,18,R,3,
342,18,1,23,0,8,,23,R,-3,
342,30,131,5,0,7,12,12,12,0,
342,3,131,7,6,6,7,7,7,-2,
342,1,1,10,10,5,5,5,5,0,
342,13,6,4,12,4,4,4,4,0,
342,20,9,1,18,3,2,2,2,1,
342,9,4,3,15,2,3,3,3,-1,
342,17,9,2,25,1,1,1,1,0,
344,812,164,21,0,24,18,18,18,5,
344,810,166,22,0,23,19,19,19,6,
344,811,164,23,0,22,,23,R,6,
344,10,166,20,0,21,,20,R,1,
344,15,205,19,0,20,,21,R,5,
344,5,205,18,0,19,16,16,16,7,
344,155,15,,0,18,,24,R,-3,
344,37,15,17,0,17,,22,R,-5,
344,153,5,16,0,16,12,12,12,6,
344,67,5,15,4,15,8,8,8,4,
344,808,4,12,0,14,17,17,17,-4,
344,30,131,14,0,13,11,11,11,5,
344,807,3,9,0,12,13,13,13,3,
344,22,3,10,0,11,14,14,14,-3,
344,3,131,3,8,10,6,6,6,-3,
344,16,10,13,1,9,10,10,10,2,
344,9,4,1,6,8,7,7,7,2,
344,17,9,5,10,7,5,5,5,2,
344,13,6,7,0,6,15,15,15,-18,
344,24,10,11,2,5,9,9,9,-18,
344,18,1,4,18,4,2,2,2,0,
344,4,6,6,15,3,3,3,3,0,
344,20,9,8,12,2,4,4,4,0,
344,1,1,2,25,1,1,1,1,0,
346,29,164,22,0,24,20,20,20,2,
346,812,164,23,0,23,19,19,19,2,
346,810,166,24,0,22,,24,R,2,
346,15,205,20,0,21,16,16,16,5,
346,24,10,14,0,20,11,11,11,1,
346,10,166,19,0,19,18,18,18,1,
346,5,205,18,0,18,17,17,17,1,
346,153,5,12,0,17,,21,R,2,
346,67,5,8,0,16,12,12,12,2,
346,808,4,5,0,15,13,13,13,3,
346,18,1,9,12,14,4,4,4,6,
346,807,3,13,1,13,10,10,10,0,
346,155,15,10,8,12,6,6,6,3,
346,16,10,16,4,11,8,8,8,1,
346,30,131,15,2,10,9,9,9,3,
346,37,15,17,0,9,,22,R,-2,
346,22,3,11,10,8,5,5,5,2,
346,13,6,2,0,7,15,15,15,-16,
346,9,4,21,0,6,,23,R,3,
346,3,131,7,15,5,3,3,3,1,
346,1,1,6,18,4,2,2,2,2,
346,4,6,1,0,3,14,14,14,-2,
346,17,9,4,25,2,1,1,1,1,
346,20,9,3,6,1,7,7,7,-23,
347,810,166,20,0,24,,21,R,7,
347,10,166,18,0,23,18,18,18,2,
347,29,164,22,0,22,,22,R,2,
347,24,10,7,0,21,16,16,16,-1,
347,811,164,21,0,20,19,19,19,2,
347,16,10,10,0,19,17,17,17,0,
347,5,205,19,0,18,,20,R,2,
347,15,205,23,0,17,,23,R,2,
347,67,5,,0,16,,24,R,-7,
347,153,5,12,0,15,15,15,15,-9,
347,37,15,6,0,14,14,14,14,0,
347,808,4,17,1,13,10,10,10,1,
347,155,15,15,0,12,11,11,11,2,
347,30,131,14,2,11,9,9,9,3,
347,807,3,11,0,10,13,13,13,-3,
347,3,131,8,4,9,8,8,8,0,
347,22,3,13,0,8,12,12,12,-3,
347,9,4,16,6,7,7,7,7,0,
347,1,1,5,12,6,4,4,4,2,
347,18,1,4,10,5,5,5,5,-1,
347,17,9,9,8,4,6,6,6,-1,
347,13,6,3,18,3,2,2,2,2,
347,4,6,2,25,2,1,1,1,0,
347,20,9,1,15,1,3,3,3,-2,
348,29,164,23,0,24,19,19,19,0,
348,155,15,9,2,23,9,9,9,7,
348,811,164,21,0,22,17,17,17,-1,
348,810,166,16,0,21,18,18,18,1,
348,15,205,17,0,20,15,15,15,3,
348,5,205,18,0,19,14,14,14,-2,
348,10,166,19,0,18,16,16,16,-4,
348,153,5,,0,17,,24,R,-1,
348,24,10,11,0,16,13,13,13,2,
348,67,5,13,0,15,12,12,12,-4,
348,30,131,12,0,14,11,11,11,1,
348,16,10,22,0,13,,23,R,1,
348,22,3,3,1,12,10,10,10,3,
348,18,1,8,4,11,8,8,8,-4,
348,807,3,7,8,10,6,6,6,0,
348,37,15,10,6,9,7,7,7,-2,
348,9,4,15,0,8,,21,R,0,
348,808,4,6,10,7,5,5,5,2,
348,3,131,20,0,6,,22,R,-1,
348,1,1,14,0,5,,20,R,-1,
348,13,6,5,12,4,4,4,4,0,
348,4,6,4,18,3,2,2,2,1,
348,17,9,2,25,2,1,1,1,-1,
348,20,9,1,15,1,3,3,3,0,
349,37,15,15,0,24,11,11,11,6,
349,808,4,7,2,23,9,9,9,8,
349,810,166,21,0,22,17,17,17,5,
349,30,131,13,6,21,7,7,7,7,
349,10,166,19,0,20,18,18,18,-1,
349,29,164,20,0,19,20,20,20,6,
349,811,164,23,0,18,,23,R,-2,
349,155,15,11,4,17,8,8,8,5,
349,67,5,17,0,16,12,12,12,-7,
349,15,205,18,0,15,19,19,19,-1,
349,3,131,10,8,14,6,6,6,5,
349,5,205,22,0,13,16,16,16,-6,
349,24,10,14,1,12,10,10,10,1,
349,153,5,9,0,11,13,13,13,1,
349,4,6,8,0,10,,21,R,-12,
349,807,3,12,0,9,14,14,14,2,
349,16,10,5,10,8,5,5,5,0,
349,22,3,,0,7,,24,R,-999,
349,13,6,4,12,6,4,4,4,2,
349,18,1,16,0,5,,22,R,0,
349,20,9,6,0,4,15,15,15,1,
349,9,4,3,15,3,3,3,3,1,
349,1,1,1,25,2,1,1,1,1,
349,17,9,2,18,1,2,2,2,-5,
350,10,166,17,0,24,17,17,17,7,
350,29,164,20,0,23,19,19,19,3,
350,811,164,22,0,22,,22,R,1,
350,810,166,19,0,21,20,20,20,3,
350,808,4,9,0,20,13,13,13,5,
350,24,10,12,0,19,12,12,12,5,
350,5,205,18,0,18,18,18,18,-1,
350,15,205,21,0,17,,21,R,1,
350,37,15,16,0,16,14,14,14,4,
350,153,5,15,0,15,15,15,15,2,
350,67,5,13,0,14,11,11,11,4,
350,155,15,,0,13,,24,R,-999,
350,30,131,11,2,12,9,9,9,4,
350,16,10,10,0,11,16,16,16,-11,
350,22,3,14,1,10,10,10,10,-1,
350,9,4,5,4,9,8,8,8,4,
350,807,3,7,6,8,7,7,7,2,
350,3,131,3,10,7,5,5,5,3,
350,20,9,4,12,6,4,4,4,-1,
350,1,1,,0,5,,23,R,-999,
350,17,9,2,8,4,6,6,6,-5,
350,13,6,6,15,3,3,3,3,0,
350,18,1,8,18,2,2,2,2,1,
350,4,6,1,25,1,1,1,1,-1,
352,29,164,16,0,24,16,16,16,5,
352,811,164,18,0,23,15,15,15,5,
352,10,166,17,0,22,14,14,14,5,
352,810,166,,0,21,,24,R,-999,
352,5,205,14,0,20,12,12,12,4,
352,15,205,15,0,19,13,13,13,6,
352,67,5,8,1,18,10,10,10,3,
352,24,10,,0,17,,23,R,-999,
352,153,5,5,0,16,11,11,11,4,
352,16,10,13,0,15,,18,R,4,
352,155,15,6,6,14,7,7,7,0,
352,808,4,,0,13,,22,R,-999,
352,13,6,,0,12,,21,R,-999,
352,2,15,10,4,11,8,8,8,1,
352,30,131,7,8,10,6,6,6,2,
352,807,3,,0,9,,20,R,-999,
352,1,1,9,10,8,5,5,5,2,
352,22,3,11,2,7,9,9,9,0,
352,3,131,12,0,6,,17,R,-3,
352,18,1,2,12,5,4,4,4,0,
352,4,6,4,15,4,3,3,3,0,
352,9,4,19,0,3,,19,R,1,
352,17,9,1,18,2,2,2,2,-1,
352,20,9,3,25,1,1,1,1,0,
354,811,164,24,0,24,21,21,21,1,
354,32,164,22,0,23,22,22,22,-1,
354,16,10,9,0,22,12,12,12,1,
354,810,166,18,0,21,,23,N,1,
354,5,205,20,0,20,18,18,18,3,
354,67,5,17,0,19,13,13,13,4,
354,15,205,21,0,18,19,19,19,-1,
354,10,166,23,0,17,20,20,20,-1,
354,24,10,19,0,16,,24,R,0,
354,2,15,10,0,15,17,17,17,3,
354,153,5,16,0,14,11,11,11,0,
354,3,131,5,8,13,6,6,6,2,
354,155,15,7,1,12,10,10,10,-1,
354,18,1,3,10,11,5,5,5,2,
354,808,4,15,0,10,16,16,16,-12,
354,13,6,14,0,9,15,15,15,1,
354,30,131,12,6,8,7,7,7,-2,
354,9,4,11,2,7,9,9,9,1,
354,22,3,13,0,6,14,14,14,-1,
354,4,6,2,15,5,3,3,3,1,
354,1,1,1,12,4,4,4,4,-1,
354,17,9,4,18,3,2,2,2,1,
354,20,9,6,25,2,1,1,1,1,
354,807,3,8,4,1,8,8,8,-2,
363,55,25,,0,22,,20,R,-999,
364,55,25,,0,10,10,10,10,-999,
365,55,25,,0,11,9,9,9,-999,
367,55,25,,2,10,5,5,5,-999,
370,55,25,,0,18,,16,R,-999,
841,816,166,19,0,22,14,14,14,4,"25259,26446,"
841,10,166,22,0,21,,15,N,2,"23792,"
841,15,205,16,0,20,13,13,13,3,"24899,24848,"
841,5,205,20,0,19,,18,R,4,"24865,"
841,2,4,15,0,18,12,12,12,5,"22994,25098,"
841,22,3,12,0,17,,16,R,-3,"23643,37856,16892,26309,"
841,16,10,13,2,16,9,9,9,4,"25978,23871,"
841,813,3,18,0,15,,20,R,-1,
841,814,10,14,1,14,10,10,10,4,"24863,24332,"
841,815,15,6,0,13,,22,D,-1,"23438,"
841,153,5,10,0,12,11,11,11,-9,"26898,24463,26348,"
841,30,131,21,0,11,,19,R,-11,"25021,23988,"
841,67,5,11,4,10,8,8,8,-1,"25342,23100,"
841,155,15,9,0,9,,21,D,1,"24064,24192,"
841,13,6,1,6,8,7,7,7,3,"23842,24500,24095,"
841,3,131,17,0,7,,17,R,0,"23716,"
841,808,4,7,15,6,3,3,3,2,"24535,25683,"
841,4,6,2,12,5,4,4,4,-4,"23251,24733,24181,"
841,18,1,5,8,4,6,6,6,-2,"16867,23303,22681,"
841,17,9,3,10,3,5,5,5,0,"23426,22520,26230,"
841,1,1,8,18,2,2,2,2,0,"23227,23199,"
841,20,9,4,25,1,1,1,1,0,"22603,24036,"
841,24,164,0,0,0,,23,F,-999,
841,39,164,0,0,0,,24,F,-999,
842,39,164,24,0,24,,23,R,0,
842,24,164,23,0,23,,18,R,0,"27815,26554,38823,"
842,816,166,19,0,22,,19,R,0,"26252,24416,"
842,10,166,20,0,21,16,16,16,1,"24617,24429,"
842,15,205,18,0,20,,20,R,-1,"25516,"
842,5,205,16,0,19,15,15,15,0,"29084,23336,"
842,813,3,22,0,18,,24,R,0,
842,16,10,14,0,17,11,11,11,1,"31694,22046,22550,"
842,815,15,15,0,16,,21,R,-1,"23597,"
842,22,3,21,0,15,,22,R,0,"32978,24502,"
842,814,10,13,1,14,10,10,10,0,"22773,22419,23977,"
842,153,5,17,0,13,14,14,14,2,"23584,22888,"
842,67,5,12,0,12,13,13,13,0,"23280,29843,27439,"
842,30,131,11,2,11,9,9,9,3,"22576,22261,22227,"
842,155,15,10,6,10,7,7,7,0,"23280,23442,"
842,3,131,8,0,9,12,12,12,-4,"24967,22577,22526,"
842,808,4,3,0,8,17,17,17,3,"23182,22680,28694,"
842,13,6,9,10,7,5,5,5,1,"29224,22541,22893,"
842,2,4,7,15,6,3,3,3,4,"23900,23221,22602,"
842,4,6,2,8,5,6,6,6,-2,"23152,23894,23812,27182,"
842,18,1,4,18,4,2,2,2,0,"22400,22471,22483,"
842,17,9,1,12,3,4,4,4,-6,"22572,21991,22069,22161,"
842,1,1,5,4,2,8,8,8,-1,"22552,22611,25382,22466,"
842,20,9,6,25,1,1,1,1,0,"23019,21893,22313,"
843,39,164,0,0,24,23,23,23,0,"26049,"
843,24,164,0,0,23,22,22,22,2,"14160,24467,23499,"
843,10,166,0,0,22,21,21,21,0,"22683,21908,33827,"
843,816,166,0,0,21,20,20,20,-2,"22901,22802,"
843,15,205,0,0,20,19,19,19,1,"23029,22260,"
843,5,205,0,0,19,16,16,16,1,"22485,21890,"
843,17,9,0,15,18,3,3,3,1,"23442,21132,21091,"
843,813,3,0,0,17,18,18,18,-3,"23160,22062,27620,"
843,2,4,0,0,16,12,12,12,2,"22216,21821,"
843,22,3,0,0,15,13,13,13,0,"21709,21481,"
843,30,131,0,4,14,8,8,8,5,"20522,21964,21400,"
843,155,15,0,1,13,10,10,10,2,"21855,21936,"
843,815,15,0,0,12,17,17,17,-4,"21473,23397,13900,28845,"
843,16,10,0,0,11,15,15,15,3,"20989,21058,28708,"
843,808,4,0,2,10,9,9,9,-2,"21981,22005,"
843,67,5,0,0,9,14,14,14,-4,"22010,24722,21928,"
843,814,10,0,0,8,11,11,11,1,"21989,21218,"
